"Num_Registre","Nom","Responsable","Adreca","Telefon","Email","Barri","Districte_Govern","Desactualitzat","Seccio","Grup","ubicacio_location_lat","ubicacio_location_lng","CODI_ENS","NOM_ENS"
"253","ASOCIACIÓN DE MUJERES DE LA GRANJA","Maria Grima González","C/ GRAN CANARIA,37, BAIXOS. URB.LA GRANJA 43006 TARRAGONA","626642809","mariagr50@hotmail.es","GRANJA (LA)","Ponent","No","Comunitàries / Cíviques","Dones","41.1206118","1.2120195","4314820002","AJUNTAMENT DE TARRAGONA"
"256","Colla de Diables Voramar del Serrallo i Víbria de Tarragona","Francisco Rodriguez Lorenzo","Moll Pesquer s/n; Espai Entitats El Serrallo  43004 Tarragona","656860536-676556476","info@diablesvoramar.com","SERRALLO","Centre","No","Culturals","Seguici popular i tradicions locals","41.1098715","1.2449306","4314820002","AJUNTAMENT DE TARRAGONA"
"260","CLUB ORNITOLÒGIC DE TARRAGONA","FELIPE GONZÁLEZ IBÁÑEZ","BLOC 8, CAMISAS, BAIXOS 1.BARRI DEL PILAR 43006 TARRAGONA","977226718","cotarragona@gmail.com","VERGE DEL PILAR","Ponent","Sí","Esportives","Entitats esportives","41.1165348","1.2125717","4314820002","AJUNTAMENT DE TARRAGONA"
"262","AMPA Col·legi Públic Bonavista","Yolanda Martínez Garcia","C/ Vint-i-u, s/n  43100 Tarragona","977546289","ampaceipbonavista@hotmail.com","BONAVISTA","Ponent","Sí","Estudis, Formació i Recerca","Associacions de Mares i Pares","41.123215474499","1.1936241434082","4314820002","AJUNTAMENT DE TARRAGONA"
"265","AV del Port de Tarragona","Carme Puig Nuñez","CR Reial, núm. 9 baixos 43004 Tarragona","977241050-640816730","aavvdelport@hotmail.com",,"Centre","No","Comunitàries / Cíviques","Associacions de Veïns","41.1110161","1.2485034","4314820002","AJUNTAMENT DE TARRAGONA"
"266","AV Verge del Carme","Mª Carmen Tudela Fusté","C/ de Francesc Bastos, 3, Baixos   43005 Tarragona","877064849 - 601470642","vergedelcarme@gmail.com","CENTRE TARRAGONA","Eixample","No","Comunitàries / Cíviques","Associacions de Veïns","41.1157635","1.2423767","4314820002","AJUNTAMENT DE TARRAGONA"
"268","FUNDACIÓ UNICEF-COMITÉ ESPAÑOL","DOLORS FONTANA MILÀ","C/ PIN I SOLER,3, BAIXOS 43002 TARRAGONA","977229656","tarragona@unicef.es",,"Eixample","Sí","Cooperació / interacció","Cooperació i Drets Humans","41.1198538","1.2497613","4314820002","AJUNTAMENT DE TARRAGONA"
"272","SOCIETAT ESPORTIVA DE PESCADORS DE CANYA DE TARRAGONA","JOSEP MARIA MARTÍ I VENDRELL","CR DE SMIT, 11 BAIXOS 43001 TARRAGONA","977226851","sepctarragona@hotmail.com","SERRALLO","Centre","Sí","Esportives","Entitats esportives","41.111254","1.2488788","4314820002","AJUNTAMENT DE TARRAGONA"
"273","AV del C/ Goya","Antonio Villalobos Rodríguez","C/ Goya, núm. 3, Baixos   43005 Tarragona","669521123","avgoya@tinet.cat","CENTRE TARRAGONA","Eixample","No","Comunitàries / Cíviques","Associacions de Veïns","41.1233198","1.2409456","4314820002","AJUNTAMENT DE TARRAGONA"
"274","Associació Cultural Gent Gran de Tarragona","Montserrat Bosch Angles","Plaça Pallol, núm. 3 43003 Tarragona","634040471","ggtarragonaurv@gmail.com","PART ALTA","Centre","No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.1181811","1.2550551","4314820002","AJUNTAMENT DE TARRAGONA"
"276","Ball de Bastons de Tarragona","Lidia Gil Recasens","C/ Santes Creus, 7, local 1  43003 Tarragona","697718060","balldebastonstarragona@gmail.com","PART ALTA","Centre","No","Culturals","Seguici popular i tradicions locals","41.1185778","1.2597369","4314820002","AJUNTAMENT DE TARRAGONA"
"280","CASINO DE TARRAGONA","RAUL ANGEL NAVARRO ROLDÁN","C/ST.ANTONI Mª CLARET,23 43005 TARRAGONA","977236519","casinoculturaltgna@gmail.com","CENTRE TARRAGONA","Eixample","Sí","Culturals","Altres entitats culturals","41.1210512","1.2465554","4314820002","AJUNTAMENT DE TARRAGONA"
"281","CLUB BILLAR TARRAGONA","ISIDRE ROBLEDO GONZALEZ","PL.I.TARRACO S/N-ESTACIO AUTOBUSOS 43005 TARRAGONA","977227795","emal@tinet.org",,"Eixample","Sí","Esportives","Clubs Esportius","41.1192872","1.2462302","4314820002","AJUNTAMENT DE TARRAGONA"
"282","Colla Castellera Sant Pere i Sant Pau","Raul de la Fuente Tenor","C/ A, s/n Sant Pere i Sant Pau) 43007 Tarragona","977200098","presidencia@cspisp.cat","SANT PERE I SANT PAU","Centre","No","Culturals","Colles castelleres i grups de grallers","41.137687692492","1.2536409552948","4314820002","AJUNTAMENT DE TARRAGONA"
"283","FORUM TARRAGONA","FRANCESC XAMMAR","ENCINA , 15, BAIXOS 4A.  43006 TARRAGONA","977547339","pxam@jesuites.net","FLORESTA (LA)",,"Sí","Culturals","Altres entitats culturals","41.125531182423","1.2133226505402","4314820002","AJUNTAMENT DE TARRAGONA"
"284","Associació Teatral La Golfa","Eduard Cornadó Musté","CR RAMBLA VELLA, 22 - 24, 4t 2a 43003 TARRAGONA",,"cialagolfa@gmail.com","CENTRE TARRAGONA","Centre","No","Culturals","Grups i Tallers de Teatre","41.1168968","1.2538781","4314820002","AJUNTAMENT DE TARRAGONA"
"286","ASSOCIACIÓ LÚDICA COLLA LA BOTA","Joan García Margol","C/ SOLER,22, 1R.-B 43001 TARRAGONA","646643371","collalabota@gmail.com",,"Centre","Sí","Culturals","Carnaval","41.1136012","1.248436","4314820002","AJUNTAMENT DE TARRAGONA"
"287","AV de Ferran","Enrique Fernández Caballé","CR Escoles, s/n 43008 Tarragona","660172601","avvferran@gmail.com","FERRAN","Llevant","No","Polítiques, Ideològiques i Religioses","Associacions de Veïns","41.1461968","1.3574707","4314820002","AJUNTAMENT DE TARRAGONA"
"288","ASS. GITANA DE TARRAGONA","Francesc Ferreres Ximenis","BAIXADA PEIXATERIAS,19 BAIXOS 43003 TARRAGONA","695146297","info@gitanos.cat","PART ALTA","Centre","Sí","Cooperació / interacció","D'integració i cohesió","41.1164044","1.2572864","4314820002","AJUNTAMENT DE TARRAGONA"
"290","Associació de Veïns  Torrenova","Inmaculada Arriaza Sanchez","C/Riu Montsant, 3, local 20 (Tarragona)","977544645","avvtorrenova@gmail.com","CAMPCLAR","Ponent","No","Comunitàries / Cíviques","Associacions de Veïns","41.1166606","1.2111756","4314820002","AJUNTAMENT DE TARRAGONA"
"292","ASSOCIACIÓ DE VENEDORS DEL MERCAT CENTRAL DE TARRAGONA","MARIA VIRGILI","PLAÇA CORSINI, 2 - 2BIS -2n 1a 43001 TARRAGONA","685814628","avmercattgn@tinet.org","CENTRE TARRAGONA","Centre","Sí","Econòmiques, Ocupacionals i Sindicals","Associacions de comerciants","41.1154495","1.2499865","4314820002","AJUNTAMENT DE TARRAGONA"
"293","ASSOCIACIÓ VENEDORS MERCAT MUNICIPAL DE TORREFORTA",,"C/ Amposta s/n - Mercat de Torreforta 43006 Tarragona","699923594 - 977549089",,"TORREFORTA","Ponent","No","Econòmiques, Ocupacionals i Sindicals","Associacions de comerciants","41.118562","1.2165481","4314820002","AJUNTAMENT DE TARRAGONA"
"295","Creu Roja Joventut","Ramon Grau Budesca","Carretera de Valls, núm. 7 43007 Tarragona","977244769 - 977250244","tarragona@creuroja.org","CENTRE TARRAGONA","Eixample","No","Comunitàries / Cíviques","Entitats Juvenils","41.1321229","1.2398168","4314820002","AJUNTAMENT DE TARRAGONA"
"296","CLUB ATLETISME TARRAGONA","JOAN  BARDINA TOMÁS","CR DEL GENERAL CONTRERAS,10 ENTR.4ª 43004 TARRAGONA","977218628","cat@clubatletismetarragona.cat",,"Centre","Sí","Esportives","Clubs Esportius","41.1121399","1.251986","4314820002","AJUNTAMENT DE TARRAGONA"
"297","AV La Catedral","Jordi Ferré Fibla","CR. Mediona, núm. 30, 2n 43003 Tarragona","977232309","motorroad@gmail.com","PART ALTA","Centre","No","Comunitàries / Cíviques","Associacions de Veïns","41.1185689","1.2563191","4314820002","AJUNTAMENT DE TARRAGONA"
"299","Club Montsant de Curses d'Orientació","Nicolas Corgnet","C/ Pi i Maragall, núm. 32, 4art. 1a. 43007 Tarragona","681369495","info@clubmontsant.org",,"Centre","No","Esportives","Entitats esportives","41.1173","1.25964","4314820002","AJUNTAMENT DE TARRAGONA"
"301","AV. Molnàs - Solimar","Anna MAria Sole Ramos","C/Major, s/n 43007 Tarragona",,"aavvsolimar@gmail.com","SOLIMAR","Llevant","No","Comunitàries / Cíviques","Associacions de Veïns","41.1355266","1.3061798","4314820002","AJUNTAMENT DE TARRAGONA"
"302","ASSOCIACIÓ CULTURAL MOS CANTARS","MARIA CARME MAS MORILLAS","CR DE FORTUNY, 23 43001 TARRAGONA","696462663","moscantars@tinet.cat","CENTRE TARRAGONA","Centre","No","Culturals","Corals","41.1146349","1.250495","4314820002","AJUNTAMENT DE TARRAGONA"
"303","COLECTIVO MUJERES PARC RIU CLAR",,"LOCAL SOCIAL PARC RIU CLAR S/N 43006 TARRAGONA","977540787",,"RIU CLAR - PARC","Ponent","No","Comunitàries / Cíviques","Dones","41.123577053274","1.219192563472","4314820002","AJUNTAMENT DE TARRAGONA"
"304","Joventuts Esquerra Republicana",,"C/ COMTE DE RIUS,10, PRAL.2A. 43003 TARRAGONA","977221974","tarragona@jerc.cat",,"Centre","Sí","Polítiques, Ideològiques i Religioses","Partits polítics","41.1162341","1.2540274","4314820002","AJUNTAMENT DE TARRAGONA"
"307","ALCER TARRAGONA",,"C/ AUGUST, 20,ENT.DESPATX 3 43003 TARRAGONA","977241600 - 977233510","alcer@infonegocio.com",,"Centre","Sí","Assistencials","Suport a malalties","41.1156231","1.2539265","4314820002","AJUNTAMENT DE TARRAGONA"
"308","Mulassa de Tarragona","Enric Garcia Jardí","Plaça Imperial Tàrraco, núm. 1  43001 Tarragona","664175083 - 626126748","mulatgn@gmail.com","CENTRE TARRAGONA","Eixample","No","Culturals","Seguici popular i tradicions locals","41.1194214","1.2451009","4314820002","AJUNTAMENT DE TARRAGONA"
"310","ASSOCIACIÓ CLUB CULTURAL I DE PROMOCIÓ CIURANA","Eugenio Zorzona Boy","C/GRAN CANARIA,35 BAIXOS 43006 TARRAGONA","680659549","jalbesa@xtec.cat","GRANJA (LA)","Ponent","No","Comunitàries / Cíviques","Entitats Juvenils","41.1210675","1.2137645","4314820002","AJUNTAMENT DE TARRAGONA"
"312","AGRUPAMENT ESCOLTA I GUIA FENT CAMÍ","NATÀLIA BRU BUDESCA","CR DEL PUIG D'EN PALLARS 43003 TARRAGONA","690091551","webfentcami@gmail.com","PART ALTA","Centre","Sí","Oci, Lleure, Agrupaments i Centres d'Esplai","Agrupaments i Centres d'Esplai","41.1194288","1.2599149","4314820002","AJUNTAMENT DE TARRAGONA"
"313","ASS. PENSIONISTES I 3ª EDAT DE TORREFORTA","Josep Albert Castellví","C/ VENDRELL,8. TORREFORTA 43006 TARRAGONA","977550201","ap3torreforta@hotmail.com","TORREFORTA","Ponent","No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.1182079","1.2191516","4314820002","AJUNTAMENT DE TARRAGONA"
"315","ESPLAI DE LA DONA DE ST.PERE I ST.PAU","Mª CARMEN  VELASCO GOMÀ","PARROQUIA DE SANT PERE I SANT PAU 43007 TARRAGONA","977222471-977202243",,"SANT PERE I SANT PAU","Nord","No","Comunitàries / Cíviques","Dones","41.138788481695","1.2538628792296","4314820002","AJUNTAMENT DE TARRAGONA"
"319","Centro Cultural de Aragón de Tarragona","Francisco Aguaron Casas","CR Pau del Protectorat, núm. 14 43004 Tarragona","977211713 ? 630491243","ccatgna@yahoo.es","CENTRE TARRAGONA","Centre","No","Comunitàries / Cíviques","Centres i Cases Regionals","41.1129884","1.2516474","4314820002","AJUNTAMENT DE TARRAGONA"
"320","Sindicat d'Iniciativa i Turisme","Maria Montserrat Tomasa Torrallardona","RAMBLA VELLA,21, 1ER. 43003 TARRAGONA","977226408","r.simotgn@gmail.com",,"Centre","No","Culturals","Altres entitats culturals","41.1161889","1.2555035","4314820002","AJUNTAMENT DE TARRAGONA"
"322","AV 'La Unió' de Sant Pere i Sant Pau","Gabriel Muniesa Cortés","Bloc Perú, baixos (Sant Pere i Sant Pau)   43007 Tarragona","977201193","launio999@yahoo.es","SANT PERE I SANT PAU","Nord","No","Comunitàries / Cíviques","Associacions de Veïns","41.139463","1.2508733","4314820002","AJUNTAMENT DE TARRAGONA"
"329","ASS. PROV. JUBILATS I PENSIONISTES U.D.P DE TARRAGONA","CONCEPCIÓ FREIXAS GAVALDÀ","C/ FORTUNY,21,ENTRESOL 43001 TARRAGONA","977234019",,,"Centre","No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.1147298","1.2506545","4314820002","AJUNTAMENT DE TARRAGONA"
"330","FEDERACIÓ COMARCAL D'ASSOCIACIONS DE JUBILATS I PENSIONISTES DEL TARRAGONÉS","Josep Albert Castellví","C/VENDRELL,8.TORREFORTA 43006 TARRAGONA","977550201","ap3torreforta@hotmail.com","TORREFORTA","Ponent","No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.118789845799","1.2193822699753","4314820002","AJUNTAMENT DE TARRAGONA"
"336","AV Muntanyeta de Sant Pere - Vivendes Ntra. Sra. del Miracle","Mª Dolores Leon Moron","Muntanya Sant Pere, Bloc C, baixos 43007 Tarragona","633564356","a.v.lamuntanyeta@hotmail.com","MIRACLE (EL)",,"Sí","Comunitàries / Cíviques","Associacions de Veïns","41.137822640624","1.248349090213","4314820002","AJUNTAMENT DE TARRAGONA"
"338","COORDINADORA PROVINCIAL DE TARRAGONA DE PENSIO. I JUBILATS","Antonio Jansa","CENTRE CIVIC LA CANONJA 43110 LA CANONJA","977548797",,,,"No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.1216047","1.1784924","4314820002","AJUNTAMENT DE TARRAGONA"
"345","AGRUPAMENT ESCOLTA GELSTO - LA SALLE TORREFORTA",,"CR DE SANT BENILDE, 15 (TORREFORTA) 43006 TARRAGONA","652483738 - 628565190","aeggelsto@gmail.com","GRANJA (LA)","Ponent","Sí","Oci, Lleure, Agrupaments i Centres d'Esplai","Agrupaments i Centres d'Esplai","41.1202852","1.2126495","4314820002","AJUNTAMENT DE TARRAGONA"
"347","GRUP D'ESTUDI I PROTECCIÓ D'ECOSISTEMES DEL CAMP - GEPEC","ISABEL PILAR CARRERAS ROIG","AV DE PRAT DE LA RIBA, 18 - 2N (REUS) 43201 TARRAGONA","977331142 - 675384707","gepec@gepec.cat",,,"Sí","Medi Ambient, Ecologia i Sostenibilitat","Educació Ambiental i defensa del Medi","41.1574023","1.1043737","4314820002","AJUNTAMENT DE TARRAGONA"
"351","UNIÓ LATINOAMERICANA - CATALANA DE CULTURA","Roxana Méndez Sosa","Cr. FORTUNY, 31, 3r 2a 43001 TARRAGONA","977224509","ulatina@hotmail.com",,,"Sí","Cooperació / interacció","Cooperació i Drets Humans","41.114127","1.2500364","4314820002","AJUNTAMENT DE TARRAGONA"
"352","Associació Aurora - Salut Mental, Territori i Paisatge","Juan Escarré Novell","Avda. del Pins s/n (Urb. Sant Salvador)  43130 Tarragona","977520205 - 626557040","administracio@associacioaurora.org","SANT SALVADOR","Nord","No","Socials","Suport a discapacitats","41.1639943","1.2464053","4314820002","AJUNTAMENT DE TARRAGONA"
"353","CLUB DE POLO I HIPICA TARRACO",,"C/ RAMON Y CAJAL, 36,2N. 43001 TARRAGONA","977240532 - 669299607","info@hipicatarragona.com",,"Eixample","Sí","Esportives","Clubs Esportius","41.1162183","1.2464722","4314820002","AJUNTAMENT DE TARRAGONA"
"354","AV Amics Parc Riu Clar - Sant Josep","Josefa Rodríguez Mercado","C/ Lluís Bonet i Amigó, s/n, Edifici Cotxeres (Parc Riu Clar)  43006 Tarragona","699996530 - 657495179","avparcderiuclar@hotmail.com","RIU CLAR - PARC",,"No","Comunitàries / Cíviques","Associacions de Veïns","41.124242","1.2166491","4314820002","AJUNTAMENT DE TARRAGONA"
"356","C.F. Unió Esportiva Sant Salvador","Antonio Baena López","Avda. del Pins, s/n 43130 Tarragona","6922844171","udsansan2017@gmail.com","SANT SALVADOR",,"No","Esportives","Clubs Esportius","41.1639943","1.2464053","4314820002","AJUNTAMENT DE TARRAGONA"
"358","AV Progressista de Torreforta","Úrsula Marin Linde","Plaça de Garcia Lorca, núm. 14, local 4 43006 Tarragona","649039304","avvptorreforta@gmail.com","TORREFORTA","Ponent","No","Comunitàries / Cíviques","Associacions de Veïns","41.1168063","1.2175278","4314820002","AJUNTAMENT DE TARRAGONA"
"363","AGRUPACIÓ D'ASSOCIACIONS SETMANA SANTA DE TGNA","FRANCESC SERITJOL MARIMON","RAMBLA VELLA 10 ( ESGLÈSIA SANT AGUSTÍ), 43003 TARRAGONA","977505790","info@ssantatarragona.org","PART ALTA","Centre","No","Polítiques, Ideològiques i Religioses","Entitats de Setmana Santa","41.1159328","1.2558055","4314820002","AJUNTAMENT DE TARRAGONA"
"365","Associació de veïns  La Móra-Tamarit","Albert Franqués Alsina","Avda. Mediterrani, núm. 6 -Urb. La Mora- 43008 Tarragona","977652954","presidencia@lamora-tamarit.cat","MORA (LA)","Llevant","No","Comunitàries / Cíviques","Associacions de Veïns","41.1375079","1.3463365","4314820002","AJUNTAMENT DE TARRAGONA"
"368","Associació de Propietaris 4 Garrofers","Joan Perona Camacho","C/Pi i Maragall, 23 43007 Tarragona","977215720",,"QUATRE GARROFERS (ELS)","Eixample","Sí","Comunitàries / Cíviques","Associacions de Veïns","41.129637","1.2453408","4314820002","AJUNTAMENT DE TARRAGONA"
"369","Lliga contra el càncer de les comarques de Tarragona i de les terres de l'Ebre","Agustina Sirgo Rodríguez","Avda de Catalunya, 11, entresol 43002 Tarragona","977232424 - 616757955","info@lligacontraelcancer.cat",,"Eixample","No","Assistencials","Suport a malalties","41.1199058","1.2532098","4314820002","AJUNTAMENT DE TARRAGONA"
"370","GRUP ESCÈNIC ATENEA","MIQUEL FERNÁNDEZ LARA","CR DE PONS D'ICART - HOTEL D'ENTITATS 43004 TARRAGONA","629235537 - 977227849","grupescenicatenea@hotmail.es","CENTRE TARRAGONA",,"Sí","Culturals","Grups i Tallers de Teatre","41.1134702","1.2531168","4314820002","AJUNTAMENT DE TARRAGONA"
"372","ASSOCIACIÓ PESSEBRISTA DE TARRAGONA","MARIA ANTONIA MARTORELL POVEDA","MOLL PESQUER , S/N. 43004 TARRAGONA","686797861","pessebristestarragona@pessebristestarragona.org","SERRALLO","Centre","No","Oci, Lleure, Agrupaments i Centres d'Esplai","Col·leccionisme i Grups Temàtics","41.1095574","1.2419948","4314820002","AJUNTAMENT DE TARRAGONA"
"377","ESPLAI LLEVANT","ANA ALCARAZ GARCÍA","CT SANTUARI DEL LLORITO 43007 TARRAGONA","977231111 - 977231681","padresro@tinet.org","COVES LLORITO","Llevant","Sí","Oci, Lleure, Agrupaments i Centres d'Esplai","Agrupaments i Centres d'Esplai","41.1252886","1.2788314","4314820002","AJUNTAMENT DE TARRAGONA"
"380","ASS. CULTURAL I DE LLEURE DE LA 3A. EDAT","Lluis Franco Poza","C/ IXART,11 43003 TARRAGONA","977238311","jubiltarragona@wanadoo.es",,"Centre","No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.1171114","1.2510844999999","4314820002","AJUNTAMENT DE TARRAGONA"
"381","ASS. EDUCATIVA 'EL TRAMPOLÍ'","Luís  García Alonso","C/ ALFRED OPISSO,5 43002 TARRAGONA","977226555 - 977551185","trampoli@infonegocio.com",,"Eixample","Sí","Socials","Altres entitats d'ajuda","41.1203001","1.2537552","4314820002","AJUNTAMENT DE TARRAGONA"
"382","COL·LECTIU DE DONES GERMANOR DE LA PART ALTA","Montserrat Agustí Barrot","C/ COS DEL BOU, 23 3R 43003 TARRAGONA","977237544","centredones@gmail.com","PART ALTA","Centre","No","Comunitàries / Cíviques","Dones","41.1165459","1.2564566999999","4314820002","AJUNTAMENT DE TARRAGONA"
"383","ASSOCIACIÓ TARRACO PROTEC. CONSUMIDORS I USUARIS TARRAGONA","FRANCISCO OLIVA MARTINEZ","CR RIU LLOBREGAT,BL.2,ESC.9,5-2 (CAMPCLAR) 43006 TARRAGONA","977550030 - 616718313","aso.usu@terra.es",,"Ponent","Sí","Econòmiques, Ocupacionals i Sindicals","D'usuaris i consumidors","41.1170636","1.2097534","4314820002","AJUNTAMENT DE TARRAGONA"
"384","ASSOCIACIÓ  CULTURAL COFRADIA DEL CRISTO DEL BUEN AMOR Y NTRA. SRA. DE LA AMARGURA CON SAN JUAN EVANGELISTA","Raúl Sánchez Montero","C/PAU DEL PROTECTORAT,36 (AP.CORREUS. 264) 43004 TARRAGONA","617828212","cristodelbuenamor@hotmail.com",,"Centre","No","Polítiques, Ideològiques i Religioses","Entitats de Setmana Santa","41.1111871","1.2510984","4314820002","AJUNTAMENT DE TARRAGONA"
"386","GRUP AMICS DEL TEATRE 'JOAN MIRACLE'","MIQUEL FERNANDEZ LARA","AV DELS PINS 43130 TARRAGONA","629235537 - 977227849","miferla@hotmail.com","CENTRE TARRAGONA","Nord","Sí","Culturals","Grups i Tallers de Teatre","41.1639943","1.2464053","4314820002","AJUNTAMENT DE TARRAGONA"
"387","ASS. DE PENSIONISTES DE LA TERCERA EDAT DE SANT SALVADOR","Maria Ángeles Marín Sainz","C/ ESTADIUM, 26-28.URB.ST SALVADOR 43130 TARRAGONA","977521052","apjsantsalvador@gmail.com","SANT SALVADOR","Nord","No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.1629728","1.2435864","4314820002","AJUNTAMENT DE TARRAGONA"
"389","ATENEU CULTURAL DE DONES DE CAMPCLAR","Magdalena Lara Gil","C/RIU BRUGENT, BL.4 CAMP CLAR 43006 TARRAGONA","977551131","ateneudonescampclar@gmail.com","CAMPCLAR","Ponent","No","Comunitàries / Cíviques","Dones","41.1171159","1.2048316","4314820002","AJUNTAMENT DE TARRAGONA"
"391","ASSOCIACIÓ PROMOCIÓ OCUPACIONAL I SOCIAL (APTOS)",,"ED. LA MUSSARA, ESC.A,1-1 43007 TARRAGONA","977245405 - 977 540 780","aptos.si@tinet.org","SANT PERE I SANT PAU","Nord","Sí","Socials","Altres entitats d'ajuda","41.1375043","1.2488699","4314820002","AJUNTAMENT DE TARRAGONA"
"392","ASSOCIACIÓ ENTREPOBLES","Jordi Rubió Sendra","C/ Sant Francesc, núm. 14, 2n. 1a. 43003 Tarragona","690743407","administracio@entrepobles.org",,,"No","Cooperació / interacció","Cooperació i Drets Humans","41.1162973","1.2534003","4314820002","AJUNTAMENT DE TARRAGONA"
"393","COL·LECTIU DE DONES AMIGUES PARC RIU CLAR-SANTA LLÚCIA","IRENE TARAMONA MIRALLES","C/LLUÍS BONET AMIGÓ S/N. URB.PARC RIU CLAR 43006 TARRAGONA","977541728",,"CAMPCLAR","Ponent","No","Comunitàries / Cíviques","Dones","41.123490180932","1.2194657778015","4314820002","AJUNTAMENT DE TARRAGONA"
"394","AV  Mas Vilà de Boscos de Tarragona","Josep Solé Carcolé","C/Major, s/n  (Monnars) 43007 Tarragona",,"boscos@favllevant.cat","MONNARS","Llevant","No","Comunitàries / Cíviques","Associacions de Veïns","41.1355266","1.3061798","4314820002","AJUNTAMENT DE TARRAGONA"
"395","ASS. L'HEURA TARRAGONA - PROJECTES D'INSERCIÓ SOCIAL OC.","Montserrat Griso Gines","C/SANT AGUSTI,13, 4RT. 43003 TARRAGONA","977243212","lheura@terra.es",,,"Sí","Socials","Altres entitats d'ajuda","41.1156675","1.2548333","4314820002","AJUNTAMENT DE TARRAGONA"
"402","MEDITERRANIA - CENTRE INICIATIVES ECOLOGIQUES // FUNDACIÓ MARE TERRA","ANGEL JUAREZ ALMENDROS","CR FRANCOLÍ,56-58. TORREFORTA 43006 TARRAGONA","977551300","direccion@mare-terra.org","TORREFORTA","Ponent","Sí","Medi Ambient, Ecologia i Sostenibilitat","Educació Ambiental i defensa del Medi","41.1192939","1.2198175","4314820002","AJUNTAMENT DE TARRAGONA"
"404","ASS. PENSIONISTES I JUBILATS EL PILAR I EIXAMPLE","Joan Andrés Ripollés","Cr. RIU SEGRE, BL-1, LOCAL 6 I 7 43006 TARRAGONA","977546948","llarelpilar@gmail.com","VERGE DEL PILAR","Ponent","No","Comunitàries / Cíviques","Gent Gran i Jubilats","41.1199697","1.2104872","4314820002","AJUNTAMENT DE TARRAGONA"
"405","Banda Unió Musical de Tarragona","Albert Baiget Francesch","C/ Pere Martell 1, baixos   43005 Tarragona","977245786","bumt@bumt.cat",,"Eixample","No","Culturals","Bandes i orquestes","41.1182581","1.2443249","4314820002","AJUNTAMENT DE TARRAGONA"
"406","AV. Camp Clar - Zona Esportiva","Marc Colilla Hurtado","C/ Riu Algars, s/n, Edif. Cotxeres (Camp Clar)   43006 Tarragona","610894285 - 877640492","avzonaesportivacampclar1@gmail.com","CAMPCLAR","Ponent","No","Comunitàries / Cíviques","Associacions de Veïns","41.1226805","1.2096703","4314820002","AJUNTAMENT DE TARRAGONA"
"407","Fundació Pia Autonònma St. Joaquim i Sta. Anna-Club Vaixell","Josep Martin Delcan","CR. Taquígraf Martí, núm. 11, baixos B 43002 Tarragona","630716278","clubvaixell@yahoo.es",,"Eixample","No","Oci, Lleure, Agrupaments i Centres d'Esplai","Agrupaments i Centres d'Esplai","41.1199075","1.2504687","4314820002","AJUNTAMENT DE TARRAGONA"
"408","AV de la Part Alta de Tarragona","Manel Rovira Olivé","Plaça Sant Antoni, Edifici La Gavina, s/num. 43003 Tarragona","672846017","avpartalta@gmail.com","PART ALTA","Centre","No","Comunitàries / Cíviques","Associacions de Veïns","41.1183807","1.2604044","4314820002","AJUNTAMENT DE TARRAGONA"
"410","JOVES VEINS DE TARRAGONA-JOVET"," ","RIU CLAR, BLOC 10 , BAIXOS 43006 TARRAGONA","977551526",,,"Ponent","No","Comunitàries / Cíviques","Entitats Juvenils","41.1193588","1.2235766","4314820002","AJUNTAMENT DE TARRAGONA"
"412","FEDERACIÓ UNIÓ DE BOTIGUERS DE TARRAGONA","EDUARD MAÑAS","C/HERNÁNDEZ SANAHUJA,17 BAIXOS 43002 TARRAGONA","977276789","fubt@fubt.org",,"Centre","Sí","Econòmiques, Ocupacionals i Sindicals","Associacions de comerciants","41.1194952","1.2518658","4314820002","AJUNTAMENT DE TARRAGONA"
"413","COMISSIÓ DIOCESANA DE MIGRACIÓ",,"PLAÇA PEIXATERIES VELLES,9 43003 TARRAGONA","977242337-877449866","caritas@caritastadtarragona.cat",,"Centre","Sí","Cooperació / interacció","D'integració i cohesió","41.1180487","1.259069","4314820002","AJUNTAMENT DE TARRAGONA"
"414","Setem Catalunya (Delegació Tarragona)","Laura Aguadé López","BLOC SANT JORDI, BLOC 1, 4ART. 4A., 43007 tarragona","934432069","CATALUNYA@SETEM.ORG",,,"No","Cooperació / interacció","Cooperació i Drets Humans","41.1355993","1.2536634","4314820002","AJUNTAMENT DE TARRAGONA"
"419","Club Futbol Icomar","Francisco de los Rios Jiménez","Urb. Icomar, Bloc 4, baixos 43006 Tarragona","696464005","info@icomar.es","ICOMAR","Ponent","No","Esportives","Clubs Esportius","41.116728299525","1.2258729416641","4314820002","AJUNTAMENT DE TARRAGONA"
"420","ESPLAI L'ESPURNA",,"RAMBLA VELLA, 57 43003 TARRAGONA","977236520","rmaset@tinet.org",,"Centre","Sí","Oci, Lleure, Agrupaments i Centres d'Esplai","Agrupaments i Centres d'Esplai","41.1172442","1.2535993","4314820002","AJUNTAMENT DE TARRAGONA"
