Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
322.0,AV 'La Unió' de Sant Pere i Sant Pau,Gabriel Muniesa Cortés,"Bloc Perú, baixos (Sant Pere i Sant Pau)   43007 Tarragona",977201193,launio999@yahoo.es,SANT PERE I SANT PAU,Nord,No,Comunitàries / Cíviques,Associacions de Veïns,41.139463,1.2508733,4314820002,AJUNTAMENT DE TARRAGONA
329.0,ASS. PROV. JUBILATS I PENSIONISTES U.D.P DE TARRAGONA,CONCEPCIÓ FREIXAS GAVALDÀ,"C/ FORTUNY,21,ENTRESOL 43001 TARRAGONA",977234019,,,Centre,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1147298,1.2506545,4314820002,AJUNTAMENT DE TARRAGONA
330.0,FEDERACIÓ COMARCAL D'ASSOCIACIONS DE JUBILATS I PENSIONISTES DEL TARRAGONÉS,Josep Albert Castellví,"C/VENDRELL,8.TORREFORTA 43006 TARRAGONA",977550201,ap3torreforta@hotmail.com,TORREFORTA,Ponent,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.118789845799,1.2193822699753,4314820002,AJUNTAMENT DE TARRAGONA
336.0,AV Muntanyeta de Sant Pere - Vivendes Ntra. Sra. del Miracle,Mª Dolores Leon Moron,"Muntanya Sant Pere, Bloc C, baixos 43007 Tarragona",633564356,a.v.lamuntanyeta@hotmail.com,MIRACLE (EL),,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.137822640624,1.248349090213,4314820002,AJUNTAMENT DE TARRAGONA
345.0,AGRUPAMENT ESCOLTA GELSTO - LA SALLE TORREFORTA,,"CR DE SANT BENILDE, 15 (TORREFORTA) 43006 TARRAGONA",652483738 - 628565190,aeggelsto@gmail.com,GRANJA (LA),Ponent,Sí,"Oci, Lleure, Agrupaments i Centres d'Esplai",Agrupaments i Centres d'Esplai,41.1202852,1.2126495,4314820002,AJUNTAMENT DE TARRAGONA
351.0,UNIÓ LATINOAMERICANA - CATALANA DE CULTURA,Roxana Méndez Sosa,"Cr. FORTUNY, 31, 3r 2a 43001 TARRAGONA",977224509,ulatina@hotmail.com,,,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.114127,1.2500364,4314820002,AJUNTAMENT DE TARRAGONA
353.0,CLUB DE POLO I HIPICA TARRACO,,"C/ RAMON Y CAJAL, 36,2N. 43001 TARRAGONA",977240532 - 669299607,info@hipicatarragona.com,,Eixample,Sí,Esportives,Clubs Esportius,41.1162183,1.2464722,4314820002,AJUNTAMENT DE TARRAGONA
354.0,AV Amics Parc Riu Clar - Sant Josep,Josefa Rodríguez Mercado,"C/ Lluís Bonet i Amigó, s/n, Edifici Cotxeres (Parc Riu Clar)  43006 Tarragona",699996530 - 657495179,avparcderiuclar@hotmail.com,RIU CLAR - PARC,,No,Comunitàries / Cíviques,Associacions de Veïns,41.124242,1.2166491,4314820002,AJUNTAMENT DE TARRAGONA
358.0,AV Progressista de Torreforta,Úrsula Marin Linde,"Plaça de Garcia Lorca, núm. 14, local 4 43006 Tarragona",649039304,avvptorreforta@gmail.com,TORREFORTA,Ponent,No,Comunitàries / Cíviques,Associacions de Veïns,41.1168063,1.2175278,4314820002,AJUNTAMENT DE TARRAGONA
363.0,AGRUPACIÓ D'ASSOCIACIONS SETMANA SANTA DE TGNA,FRANCESC SERITJOL MARIMON,"RAMBLA VELLA 10 ( ESGLÈSIA SANT AGUSTÍ), 43003 TARRAGONA",977505790,info@ssantatarragona.org,PART ALTA,Centre,No,"Polítiques, Ideològiques i Religioses",Entitats de Setmana Santa,41.1159328,1.2558055,4314820002,AJUNTAMENT DE TARRAGONA
368.0,Associació de Propietaris 4 Garrofers,Joan Perona Camacho,"C/Pi i Maragall, 23 43007 Tarragona",977215720,,QUATRE GARROFERS (ELS),Eixample,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.129637,1.2453408,4314820002,AJUNTAMENT DE TARRAGONA
369.0,Lliga contra el càncer de les comarques de Tarragona i de les terres de l'Ebre,Agustina Sirgo Rodríguez,"Avda de Catalunya, 11, entresol 43002 Tarragona",977232424 - 616757955,info@lligacontraelcancer.cat,,Eixample,No,Assistencials,Suport a malalties,41.1199058,1.2532098,4314820002,AJUNTAMENT DE TARRAGONA
370.0,GRUP ESCÈNIC ATENEA,MIQUEL FERNÁNDEZ LARA,CR DE PONS D'ICART - HOTEL D'ENTITATS 43004 TARRAGONA,629235537 - 977227849,grupescenicatenea@hotmail.es,CENTRE TARRAGONA,,Sí,Culturals,Grups i Tallers de Teatre,41.1134702,1.2531168,4314820002,AJUNTAMENT DE TARRAGONA
372.0,ASSOCIACIÓ PESSEBRISTA DE TARRAGONA,MARIA ANTONIA MARTORELL POVEDA,"MOLL PESQUER , S/N. 43004 TARRAGONA",686797861,pessebristestarragona@pessebristestarragona.org,SERRALLO,Centre,No,"Oci, Lleure, Agrupaments i Centres d'Esplai",Col·leccionisme i Grups Temàtics,41.1095574,1.2419948,4314820002,AJUNTAMENT DE TARRAGONA
377.0,ESPLAI LLEVANT,ANA ALCARAZ GARCÍA,CT SANTUARI DEL LLORITO 43007 TARRAGONA,977231111 - 977231681,padresro@tinet.org,COVES LLORITO,Llevant,Sí,"Oci, Lleure, Agrupaments i Centres d'Esplai",Agrupaments i Centres d'Esplai,41.1252886,1.2788314,4314820002,AJUNTAMENT DE TARRAGONA
380.0,ASS. CULTURAL I DE LLEURE DE LA 3A. EDAT,Lluis Franco Poza,"C/ IXART,11 43003 TARRAGONA",977238311,jubiltarragona@wanadoo.es,,Centre,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1171114,1.2510844999999,4314820002,AJUNTAMENT DE TARRAGONA
381.0,ASS. EDUCATIVA 'EL TRAMPOLÍ',Luís  García Alonso,"C/ ALFRED OPISSO,5 43002 TARRAGONA",977226555 - 977551185,trampoli@infonegocio.com,,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1203001,1.2537552,4314820002,AJUNTAMENT DE TARRAGONA
382.0,COL·LECTIU DE DONES GERMANOR DE LA PART ALTA,Montserrat Agustí Barrot,"C/ COS DEL BOU, 23 3R 43003 TARRAGONA",977237544,centredones@gmail.com,PART ALTA,Centre,No,Comunitàries / Cíviques,Dones,41.1165459,1.2564566999999,4314820002,AJUNTAMENT DE TARRAGONA
383.0,ASSOCIACIÓ TARRACO PROTEC. CONSUMIDORS I USUARIS TARRAGONA,FRANCISCO OLIVA MARTINEZ,"CR RIU LLOBREGAT,BL.2,ESC.9,5-2 (CAMPCLAR) 43006 TARRAGONA",977550030 - 616718313,aso.usu@terra.es,,Ponent,Sí,"Econòmiques, Ocupacionals i Sindicals",D'usuaris i consumidors,41.1170636,1.2097534,4314820002,AJUNTAMENT DE TARRAGONA
384.0,ASSOCIACIÓ  CULTURAL COFRADIA DEL CRISTO DEL BUEN AMOR Y NTRA. SRA. DE LA AMARGURA CON SAN JUAN EVANGELISTA,Raúl Sánchez Montero,"C/PAU DEL PROTECTORAT,36 (AP.CORREUS. 264) 43004 TARRAGONA",617828212,cristodelbuenamor@hotmail.com,,Centre,No,"Polítiques, Ideològiques i Religioses",Entitats de Setmana Santa,41.1111871,1.2510984,4314820002,AJUNTAMENT DE TARRAGONA
389.0,ATENEU CULTURAL DE DONES DE CAMPCLAR,Magdalena Lara Gil,"C/RIU BRUGENT, BL.4 CAMP CLAR 43006 TARRAGONA",977551131,ateneudonescampclar@gmail.com,CAMPCLAR,Ponent,No,Comunitàries / Cíviques,Dones,41.1171159,1.2048316,4314820002,AJUNTAMENT DE TARRAGONA
391.0,ASSOCIACIÓ PROMOCIÓ OCUPACIONAL I SOCIAL (APTOS),,"ED. LA MUSSARA, ESC.A,1-1 43007 TARRAGONA",977245405 - 977 540 780,aptos.si@tinet.org,SANT PERE I SANT PAU,Nord,Sí,Socials,Altres entitats d'ajuda,41.1375043,1.2488699,4314820002,AJUNTAMENT DE TARRAGONA
392.0,ASSOCIACIÓ ENTREPOBLES,Jordi Rubió Sendra,"C/ Sant Francesc, núm. 14, 2n. 1a. 43003 Tarragona",690743407,administracio@entrepobles.org,,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1162973,1.2534003,4314820002,AJUNTAMENT DE TARRAGONA
393.0,COL·LECTIU DE DONES AMIGUES PARC RIU CLAR-SANTA LLÚCIA,IRENE TARAMONA MIRALLES,C/LLUÍS BONET AMIGÓ S/N. URB.PARC RIU CLAR 43006 TARRAGONA,977541728,,CAMPCLAR,Ponent,No,Comunitàries / Cíviques,Dones,41.123490180932,1.2194657778015,4314820002,AJUNTAMENT DE TARRAGONA
394.0,AV  Mas Vilà de Boscos de Tarragona,Josep Solé Carcolé,"C/Major, s/n  (Monnars) 43007 Tarragona",,boscos@favllevant.cat,MONNARS,Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.1355266,1.3061798,4314820002,AJUNTAMENT DE TARRAGONA
395.0,ASS. L'HEURA TARRAGONA - PROJECTES D'INSERCIÓ SOCIAL OC.,Montserrat Griso Gines,"C/SANT AGUSTI,13, 4RT. 43003 TARRAGONA",977243212,lheura@terra.es,,,Sí,Socials,Altres entitats d'ajuda,41.1156675,1.2548333,4314820002,AJUNTAMENT DE TARRAGONA
402.0,MEDITERRANIA - CENTRE INICIATIVES ECOLOGIQUES // FUNDACIÓ MARE TERRA,ANGEL JUAREZ ALMENDROS,"CR FRANCOLÍ,56-58. TORREFORTA 43006 TARRAGONA",977551300,direccion@mare-terra.org,TORREFORTA,Ponent,Sí,"Medi Ambient, Ecologia i Sostenibilitat",Educació Ambiental i defensa del Medi,41.1192939,1.2198175,4314820002,AJUNTAMENT DE TARRAGONA
404.0,ASS. PENSIONISTES I JUBILATS EL PILAR I EIXAMPLE,Joan Andrés Ripollés,"Cr. RIU SEGRE, BL-1, LOCAL 6 I 7 43006 TARRAGONA",977546948,llarelpilar@gmail.com,VERGE DEL PILAR,Ponent,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1199697,1.2104872,4314820002,AJUNTAMENT DE TARRAGONA
405.0,Banda Unió Musical de Tarragona,Albert Baiget Francesch,"C/ Pere Martell 1, baixos   43005 Tarragona",977245786,bumt@bumt.cat,,Eixample,No,Culturals,Bandes i orquestes,41.1182581,1.2443249,4314820002,AJUNTAMENT DE TARRAGONA
406.0,AV. Camp Clar - Zona Esportiva,Marc Colilla Hurtado,"C/ Riu Algars, s/n, Edif. Cotxeres (Camp Clar)   43006 Tarragona",610894285 - 877640492,avzonaesportivacampclar1@gmail.com,CAMPCLAR,Ponent,No,Comunitàries / Cíviques,Associacions de Veïns,41.1226805,1.2096703,4314820002,AJUNTAMENT DE TARRAGONA
407.0,Fundació Pia Autonònma St. Joaquim i Sta. Anna-Club Vaixell,Josep Martin Delcan,"CR. Taquígraf Martí, núm. 11, baixos B 43002 Tarragona",630716278,clubvaixell@yahoo.es,,Eixample,No,"Oci, Lleure, Agrupaments i Centres d'Esplai",Agrupaments i Centres d'Esplai,41.1199075,1.2504687,4314820002,AJUNTAMENT DE TARRAGONA
408.0,AV de la Part Alta de Tarragona,Manel Rovira Olivé,"Plaça Sant Antoni, Edifici La Gavina, s/num. 43003 Tarragona",672846017,avpartalta@gmail.com,PART ALTA,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1183807,1.2604044,4314820002,AJUNTAMENT DE TARRAGONA
410.0,JOVES VEINS DE TARRAGONA-JOVET, ,"RIU CLAR, BLOC 10 , BAIXOS 43006 TARRAGONA",977551526,,,Ponent,No,Comunitàries / Cíviques,Entitats Juvenils,41.1193588,1.2235766,4314820002,AJUNTAMENT DE TARRAGONA
412.0,FEDERACIÓ UNIÓ DE BOTIGUERS DE TARRAGONA,EDUARD MAÑAS,"C/HERNÁNDEZ SANAHUJA,17 BAIXOS 43002 TARRAGONA",977276789,fubt@fubt.org,,Centre,Sí,"Econòmiques, Ocupacionals i Sindicals",Associacions de comerciants,41.1194952,1.2518658,4314820002,AJUNTAMENT DE TARRAGONA
413.0,COMISSIÓ DIOCESANA DE MIGRACIÓ,,"PLAÇA PEIXATERIES VELLES,9 43003 TARRAGONA",977242337-877449866,caritas@caritastadtarragona.cat,,Centre,Sí,Cooperació / interacció,D'integració i cohesió,41.1180487,1.259069,4314820002,AJUNTAMENT DE TARRAGONA
414.0,Setem Catalunya (Delegació Tarragona),Laura Aguadé López,"BLOC SANT JORDI, BLOC 1, 4ART. 4A., 43007 tarragona",934432069,CATALUNYA@SETEM.ORG,,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1355993,1.2536634,4314820002,AJUNTAMENT DE TARRAGONA
419.0,Club Futbol Icomar,Francisco de los Rios Jiménez,"Urb. Icomar, Bloc 4, baixos 43006 Tarragona",696464005,info@icomar.es,ICOMAR,Ponent,No,Esportives,Clubs Esportius,41.116728299525,1.2258729416641,4314820002,AJUNTAMENT DE TARRAGONA
420.0,ESPLAI L'ESPURNA,,"RAMBLA VELLA, 57 43003 TARRAGONA",977236520,rmaset@tinet.org,,Centre,Sí,"Oci, Lleure, Agrupaments i Centres d'Esplai",Agrupaments i Centres d'Esplai,41.1172442,1.2535993,4314820002,AJUNTAMENT DE TARRAGONA
421.0,Tarragona Futbol Club,J. Manel Roselló Gibert,"C/ Joan Baptista Plana, 7, local 1   43005 Tarragona",689247592 - 686715689,tarragonafutbolclub@gmail.com,,Centre,No,Esportives,Clubs Esportius,41.1207095,1.2384851,4314820002,AJUNTAMENT DE TARRAGONA
424.0,CLUB JUDO TARRAGONA,,"C/ TAQUIGRAF MARTI, 12, BAIXOS 43002 TARRAGONA",977224819,judotarragona@tinet.org,,Eixample,Sí,Esportives,Clubs Esportius,41.1197587,1.2502892,4314820002,AJUNTAMENT DE TARRAGONA
425.0,AMPA Escola Mare de Déu dels Àngels,Rosario Hurtado Cruz,"C/ Menorca, 24  43006 Tarragona",977548435,ampaelsangels@gmail.com,GRANJA (LA),Ponent,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1223936,1.2130795,4314820002,AJUNTAMENT DE TARRAGONA
427.0,Associació de Bàsquet La Salle Tarragona,Jacob Rovira,AV DELS PAÏSOS CATALANS 43007 TARRAGONA,977218600,info.absalle@gmail.com,ZONA EDUCACIONAL,Nord,Sí,Esportives,Clubs Esportius,41.133598483485,1.2450664220902,4314820002,AJUNTAMENT DE TARRAGONA
428.0,ANIMA'T ASSOCIACIÓ CULTURAL,JACOB DALMAU VIDAL,"CR DEL COS DEL BOU,14 - 2ON 2ª 43003 TARRAGONA",646030851,info@animat.cat,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1165459,1.2564566999999,4314820002,AJUNTAMENT DE TARRAGONA
432.0,ASSOCIACIÓ POPULAR DE LA GENT GRAN DE TGNA,,"C/ SANT MAGÍ,6 BAIXOS 43004 TARRAGONA",977216635,gentgran@tinet.org,,Centre,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1126813,1.2497044,4314820002,AJUNTAMENT DE TARRAGONA
433.0,AV de Cala Romana de Tarragona,Manuela Carbonell Domènech,"Travessera del Pi, núm. 25 (Cala Romana)  43007 Tarragona",678901199 - 638146505,info@calaromana.com,CALA ROMANA,Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.1282252,1.2898212,4314820002,AJUNTAMENT DE TARRAGONA
436.0,ASSOCIACIÓ DE FAMILIARS DE MALALTS D'ALZHEIMER (AFAT),JAUME SOLE MARTI,"CM PONT DEL DIABLE, S/N 43007 TARRAGONA",977082305,afatarragona@yahoo.es,,Nord,No,Assistencials,Suport a malalties,41.1379035,1.2507022,4314820002,AJUNTAMENT DE TARRAGONA
443.0,Associació Reto a la Esperanza,Francisco  Javier Sierra Ceballos,"C/ Ramon i Cajal, núm. 58 43001 Tarragona",977603430 - 629528731,tarragona@asociacionreto.org,,Ponent,No,Socials,Altres entitats d'ajuda,41.1158697,1.2434505,4314820002,AJUNTAMENT DE TARRAGONA
448.0,ACCIÓ FAMILIAR TARRAGONA,Joan Estil.les Llurba,"C/ ROVIRA I VIRGILI,29 A, 7È.2ª 43002 TARRAGONA",977216951,elpont@tinet.org,,,Sí,Socials,Altres entitats d'ajuda,41.1212674,1.2517155,4314820002,AJUNTAMENT DE TARRAGONA
449.0,AV Circ Romà de Tarragona,Cesar Griñó Manonelles,"Plaça de la Font, núm. 33, 5è. 43003 Tarragona",977237986 - 645303861,,PART ALTA,Centre,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1167485,1.2551981,4314820002,AJUNTAMENT DE TARRAGONA
451.0,ASSOCIACIÓ DE JUBILATS CLUB 65,ANTON ARMENGOL CALVET,"C/PONS ICART,S/N, HOTEL ENTI.DESP.7 43004 TARRAGONA",977214423 - 977542125,,,Centre,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1134702,1.2531168,4314820002,AJUNTAMENT DE TARRAGONA
452.0,CLUB ESPORTIU BUDO SHIN DE TARRAGONA,JOSE-LUIS INFANTE FUENTES,"CR DEL MAR, 45 43004 TARRAGONA",653920684,artsmarcialstarragona@gmail.com,,Centre,Sí,Esportives,Clubs Esportius,41.1110899,1.2435156,4314820002,AJUNTAMENT DE TARRAGONA
453.0,Associació Ara Teatre,Francesca Fortuny López,"Avda. Ramon i Cajal, núm. 59, 8è F 43005 Tarragona",658957078,,TARRAGONA,Centre,No,Culturals,Grups i Tallers de Teatre,41.1163087,1.241412,4314820002,AJUNTAMENT DE TARRAGONA
455.0,ASSOCIACIÓ AGERMANAMENT SENSE FRONTERES,Mª ASUNCIÓN CLÚA MONREAL,"CR DE PERE MARTELL,39, 5È 43005 TARRAGONA",646912757,suniclua@hotmail.com,CENTRE TARRAGONA,Eixample,No,Cooperació / interacció,Cooperació i Drets Humans,41.1143199,1.2432947,4314820002,AJUNTAMENT DE TARRAGONA
457.0,"ASSOCIACIÓ CULTURAL PLAÇA DE LA FONT, COS DEL BOU I SANT FRUCTUÓS",MONTSERRAT BORONAT PIÑOL,"PLAÇA DE LA FONT,43 BAIXOS 43003 TARRAGONA",977214435,ase@coft.org,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.11668,1.2555251,4314820002,AJUNTAMENT DE TARRAGONA
458.0,CLUB ESPORTIU TARRAGONA FONDISTES,Josep Mª Estelrich Barceló,"C/ Sant Pere, núm. 45, baixos 43004 Tarragona",646201041 ? 616162869,tarragonafondistes@hotmail.com,,Eixample,No,Esportives,Clubs Esportius,41.1098817,1.2407522,4314820002,AJUNTAMENT DE TARRAGONA
460.0,PROMOCIÓ I DESENVOLUPAMENT TERCER MON - PROIDE,JOSEP CIURANA MONCUSÍ,"CR DE MENDEZ NUÑEZ, 14 - 2N 43004 TARRAGONA",676026174 - 932377180,proidetarragona@fundacionproide.org,CENTRE TARRAGONA,Centre,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1143148,1.2526665,4314820002,AJUNTAMENT DE TARRAGONA
465.0,ASSOCIACIÓ SETMANA MEDIEVAL DE TARRAGONA,JOSEP M. MARAURI DOLS,"C/ TORRES JORDI,14,ESC.B,6È.4ª 43005 TARRAGONA",658857207,setmanamedievaldetarragona@hotmail.com,,Eixample,Sí,Culturals,Promoció i difusió Patrimoni Cultural,41.1121506,1.2407569,4314820002,AJUNTAMENT DE TARRAGONA
466.0,Òmnium Cultural del Tarragonès,Zacarias Henar Moros,"Rambla Nova, 12, 1er. 2a. 43004 Tarragona",977216638 - 671587183 - 933198050,tarragones@omnium.cat,,Centre,No,Culturals,Promoció i difusió Patrimoni Cultural,41.1137892,1.255651,4314820002,AJUNTAMENT DE TARRAGONA
467.0,ASSOCIACIÓ JOSEP VIDAL I LLECHA,JOSÉ LUIS BEUNZA VAZQUEZ,"RAMBLA NOVA, 120, 2N. 1ª 43001 TARRAGONA",977212303,josepvidal@memorialpau.org,,Eixample,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1181399,1.2465599,4314820002,AJUNTAMENT DE TARRAGONA
468.0,AV Muralles Ponent,Carles Malla Blanch,"C/ Frai A. Cardona i Grau, núm. 16,5-B 43002 Tarragona",650220966,murallesponent@gmail.com,CENTRE TARRAGONA,Llevant,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1221438,1.2527426,4314820002,AJUNTAMENT DE TARRAGONA
473.0,Associació Cultural Gregal de Tarragona,Miquel Fernández Lara,"C/ Pere Martell, núm. 33, Esc. 2, 1er. A  43001 Tarragona",661645104,jemar10@hotmail.com,PART ALTA,Centre,No,Culturals,Corals,41.1178416,1.2592618,4314820002,AJUNTAMENT DE TARRAGONA
476.0,ASS. PER A LA COOPERACIÓ TABANA,ORIOL GRAU ELIAS,"C/ AVINGUDA CATALUNYA 22, 3R-2ª  43002 TARRAGONA",977243367,ctabana@gmail.com,,Centre,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1201621,1.2523127,4314820002,AJUNTAMENT DE TARRAGONA
477.0,CREU ROJA A TARRAGONA - COMITÈ LOCAL,Ramon Grau Budesca,"Ctra. de Valls, núm. 7 43007 Tarragona",977244769 - 977250244,tarragona@creuroja.org,,Eixample,No,Cooperació / interacció,Cooperació i Drets Humans,41.133351185701,1.2395807656067,4314820002,AJUNTAMENT DE TARRAGONA
479.0,ASSOCIACIÓ D'AMICS STAFFORD,Rafael Guinovart Bellmunt,"Plaça de la Font, 1 43003 Tarragona",977296181,tarragonastafford@gmail.com,,Centre,No,Culturals,Altres entitats culturals,41.1174676,1.2542181,4314820002,AJUNTAMENT DE TARRAGONA
482.0,Fundació per la Pau (FundiPau),Sergi Serrano Lera,"Camí de la Cuixa, 20-22   43007 Tarragona",,info@fundipau.org,,Llevant,No,Cooperació / interacció,Cooperació i Drets Humans,41.1193261,1.2630332,4314820002,AJUNTAMENT DE TARRAGONA
483.0,COMITÈ DE SOLIDARITAT OSCAR ROMERO DE TGNA I REUS,Francesc Xavier Rius Ferrús,"C/ Gandesa, núm. 6, baixos 43006 Tarragona",669455651,cortgn@gmail.com,TORREFORTA,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1199737,1.2193365,4314820002,AJUNTAMENT DE TARRAGONA
486.0,MEDICUBA ESPAÑA - TARRAGONA,Mª PAZ GONZÁLEZ PÉREZ,"AV. CATALUNYA, 29, 9-1 43002 TARRAGONA",977222647,mpgp@tinet.org,,Eixample,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.12116,1.25188,4314820002,AJUNTAMENT DE TARRAGONA
487.0,AV El Centre de Boscos de Tarragona,Coral Cuadrada Majó,"C/ Pit Roig, núm. 29 43007 Tarragona",977207014,,BOSCOS DE TARRAGONA (ELS),Llevant,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1384522,1.2930536,4314820002,AJUNTAMENT DE TARRAGONA
489.0,ASSOCIACIÓ LA SALLE DE TARRAGONA,JOAQUIM JULIÀ PANADÈS,"AV.PAÏSOS CATALANS,S/N (C.LA SALLE) 43007 TARRAGONA",977218600,alst@lasalletgn.org,ZONA EDUCACIONAL,Nord,Sí,Culturals,Altres entitats culturals,41.133699492418,1.2454526601883,4314820002,AJUNTAMENT DE TARRAGONA
490.0,Associació de Veïnes i Veïns de la Urbanització Tarragona 2,Julian Montoya Martínez,"Av. Joan Antònio i Guàrdias, 28   43007 Tarragona",607925645,avvtgn2@gmail.com,CENTRE TARRAGONA,Eixample,No,Comunitàries / Cíviques,Associacions de Veïns,41.1246716,1.2512012,4314820002,AJUNTAMENT DE TARRAGONA
494.0,Associacions Veinals Federades de Tarragona Segle XXI,Jacinto Moreno Macias,"C/ Goya, num. 4, baixos 1  43005 Tarragona",722441402,segle21@gmail.com,PART ALTA,Eixample,No,Comunitàries / Cíviques,Associacions de Veïns,41.1228837,1.2406344,4314820002,AJUNTAMENT DE TARRAGONA
498.0,ASSOCIACIÓ ANACERH,DOLORES PADILLA FERNÁNDEZ,"PRAT DE LA RIBA, 23-25, ESC. A - 1R - 2A 43001 TARRAGONA",977232838,elpont@tinet.org,,Eixample,No,Socials,,41.1176215,1.2460229000001,4314820002,AJUNTAMENT DE TARRAGONA
508.0,AMPA Col·legi Sagrat Cor de Tarragona,Xavier Prades Moreso,"C/ Santa Joaquima de Vedruna, 10  43002 Tarragona",977217979,ampa@sagratcor.cat,,Eixample,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.120737,1.2484465,4314820002,AJUNTAMENT DE TARRAGONA
511.0,SODEPAU TARRAGONA,Annajiel Houssaine,"C/ MARE DE DEU DEL CARME,3,2-1 43003 TARRAGONA",977345713 -  630 269 862,sodepau@sodepau.org,,,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1191361,1.2563321,4314820002,AJUNTAMENT DE TARRAGONA
515.0,Consell Esportiu del Tarragonès,Estefania Serrano Agudo,"C/De les Coques, núm. 3 43003 Tarragona",977249484,info@cetarragones.cat,PART ALTA,Centre,No,Esportives,Entitats esportives,41.1190981,1.2586204,4314820002,AJUNTAMENT DE TARRAGONA
518.0,HERMANDAD DE VETERANOS VIUDAS Y HUERFANOS DE LAS FF/AA,Jose Villena Blanco,"RAMBLA VELLA,4 43003 TARRAGONA",977249834,hvtarragona@yahoo.es,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1155923,1.2565252,4314820002,AJUNTAMENT DE TARRAGONA
519.0,Associació de Taekwondo La Salle de Tarragona,Pedro Latorre López,"Ctra. Valls, Zona Educacional (Col·legi La Salle)  43007 Tarragona",977218600,pedrolatorretaekwondo@gmail.com,SANT PERE I SANT PAU,Nord,Sí,Esportives,Entitats esportives,41.1336515,1.2450653,4314820002,AJUNTAMENT DE TARRAGONA
520.0,AV Mª Cristina i Voltants,Mª Carme Solé Alabart,"Avda Mª Cristina, núm. 34, baixos 43002 Tarragona",680877166 - 608772886,avemarcristina@tinet.cat,,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1199382,1.2543259,4314820002,AJUNTAMENT DE TARRAGONA
522.0,AMPA Col.legi Públic Saavedra 1998,Olga Ricomà Suárez,"Via de l'Imperi, 1  43003 Tarragona",977237619 - 634777132,afa@escolasaavedra.cat,CENTRE TARRAGONA,Centre,No,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1175039,1.2531839,4314820002,AJUNTAMENT DE TARRAGONA
524.0,ASSOCIACIÓ PARKINSON DE LES COMARQUES DE TARRAGONA,Mª DEL CARME MARTÍ BIOSCA,"CR. PRAT DE LA RIBA 39, (ICS),  43001 TARRAGONA",666492303,parkinsonapct@gmail.com,,Eixample,Sí,Assistencials,Suport a malalties,41.1182493,1.2459854,4314820002,AJUNTAMENT DE TARRAGONA
525.0,INTERMÓN-OXFAM. FUNDACIÓ PRIVADA-COMITÈ TARRAGONA-REUS,Albert Lanceta,"CR SANT FRANCESC, 6 - BAIXOS 43003 TARRAGONA",977214042,ctarragona@intermonoxfam.org,,Centre,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1166484,1.2536634,4314820002,AJUNTAMENT DE TARRAGONA
526.0,Dones de la Casa del Mar,Rosa Armengol Pares,"C/ Francesc Bastos, 19, 43005 Tarragona",977242738 - 626074034,dones.casa.mar@gmail.com,,Eixample,No,Comunitàries / Cíviques,Dones,41.1153094,1.2423219,4314820002,AJUNTAMENT DE TARRAGONA
529.0,ASSOCIACIÓ DE MÚSICS DE TARRAGONA,Xavier Pie Salabert,"Avda. Vidal i Barraquer s/n, (Capsa de Música B1-M1) - 43005 Tarragona",629767713,oam@musicstgn.com,CENTRE TARRAGONA,Eixample,No,Culturals,Altres entitats culturals,41.1161485,1.2402053,4314820002,AJUNTAMENT DE TARRAGONA
