Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
1005.0,Associació La Voz de Poniente,Luis Herrero Carabantes,"C/Gomera, núm. 6,  1r. 3ª 43006 Tarragona",610846848,info@lavozdeponiente.com,TORREFORTA,Ponent,No,Cooperació / interacció,D'integració i cohesió,41.1222171,1.213878,4314820002,AJUNTAMENT DE TARRAGONA
1007.0,Associació Comparsa Carnaval Màgic Dansa,Joel Cruz López,"Urb.Riu Clar, bloc.9 s/n 43006 TARRAGONA",,magicdansa2019@gmail.com,RIU CLAR,,No,Culturals,Carnaval,41.1192791,1.2237603,4314820002,AJUNTAMENT DE TARRAGONA
1013.0,Associació Catalunya por España-Acpe,Carmen Blanco Rubiales,"C/ Maria Mercé Marçal i Serra, 5, 4t 2ª, 43006, Tarragona",698479068,acpecatalunya@gmail.com,CAMPCLAR,,No,"Polítiques, Ideològiques i Religioses",Plataformes i moviments polítics,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
1043.0,Associació Acoes Catalunya-Delegació Tarragona,Estela Martínez Pozo,"C/ Riu Sènia, núm. 7 43006 Tarragona",667734405,catalunya@acoes.org,,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1176,1.20903,4314820002,AJUNTAMENT DE TARRAGONA
1041.0,TODOS EN AZUL,Juan José Caravaca Redondo,"C/ Falset, núm. 23, 43006 Tarragona",651909075,todosenazul@gmail.com,,,No,Socials,Suport a discapacitats,41.120839,1.218259,4314820002,AJUNTAMENT DE TARRAGONA
1089.0,Associació de Veïns de Camp Clar i Joves,Ana Maria Gabarrón Marín,"Rambla Ponent, 2, Esc. 1, 2 D   43006 Tarragona",611234286,aavv.campclarijoves@gmail.com,,,No,Comunitàries / Cíviques,Associacions de Veïns,41.1167249,1.2101267,4314820002,AJUNTAMENT DE TARRAGONA
1102.0,ASSOCIACIO DONES GITANES I FEMINISTES NOUS CAMINS,BELÉN BORJA BARRUL,"C/ Falset, 7, 1-B, 43006 (Tarragona)",650564164,asoc.nouscamins@gmail.com,,,No,Comunitàries / Cíviques,Dones,41.1198237,1.2189758,4314820002,AJUNTAMENT DE TARRAGONA
1117.0,CLUB ATLETISME NATALIA RODRÍGUEZ,Natalia Rodríguez Martínez,"PLAÇA GARCÍA LORCA, BLOC RIONÉ, 4, 3R 1A",687826809,atletismo.nataliarodriguez@gmail.com,TORREFORTA,Ponent,No,Esportives,Clubs Esportius,41.1164166,1.2169095,4314820002,AJUNTAMENT DE TARRAGONA
1118.0,ASSOCIACIÓ INDIVISIBLE,M'Bamoussa Dembele,"C/Mas de les Garses, 4, 1r 1a",677265913,dembelemaman@gmail.com,GRANJA (LA),Ponent,No,Cooperació / interacció,D'integració i cohesió,41.1242833,1.2196671,4314820002,AJUNTAMENT DE TARRAGONA
1120.0,DELEGACIÓ ASSOCIACIÓ ANTIAN,MONTSERRAT GUIX PALACÍN,"C/Riu Montsant, 11 ESC 2 BLOQ 2 4art 3a 43006",658994144,associacioantian@gmail.com,TORREFORTA,Ponent,No,Assistencials,Suport a malalties,41.1165808,1.2128509,4314820002,AJUNTAMENT DE TARRAGONA
